EnzymeID,GeneName,UniProtID,Taxon,TaxonID,Name,Co-Faktor,Complex,Set,Candidate
R-BTA-2161611,LOC784417,F1N3I8,Bos taurus,2,Cytochrome P450 (CYP4F2/4F3 based) [endoplasmic reticulum membrane],,False,False,True
R-BTA-2142793,,,Bos taurus,2,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-BTA-2162028,CYP1B1,F1MNG1,Bos taurus,2,CYP(1) [endoplasmic reticulum membrane],,False,True,False
R-BTA-2161767,CYP1B1,F1MNG1,Bos taurus,2,CYP(2) [endoplasmic reticulum membrane],,False,True,False
R-BTA-2161805,CYP2J2,F1N3N3,Bos taurus,2,CYP(4) [endoplasmic reticulum membrane],,False,True,False
R-BTA-2161990,CYP2J2,F1N3N3,Bos taurus,2,CYP(5) [endoplasmic reticulum membrane],,False,True,False
R-BTA-2161816,CYP1B1,F1MNG1,Bos taurus,2,CYP(3) [endoplasmic reticulum membrane],,False,True,False
R-BTA-2142793,,,Bos taurus,2,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-BTA-2314687,,,Bos taurus,2,Ac-PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-BTA-2161958,,,Bos taurus,2,ALOX12/15 [cytosol],iron(2+),False,True,False
R-BTA-2161783,ALOX15B,F1MXW0,Bos taurus,2,ALOX15/15B [cytosol],,False,True,False
R-BTA-2142744,,,Bos taurus,2,ALOX15:Fe2+ [cytosol],iron(2+),True,False,False
R-BTA-140491,,,Bos taurus,2,PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-BTA-2309779,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-140491,,,Bos taurus,2,PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-BTA-2314678,-,-,Bos taurus,2,transition,-,False,False,False
R-BTA-2314686,-,-,Bos taurus,2,transition,-,False,False,False
R-BTA-264616,CHAT,F1MLQ5,Bos taurus,2,CHAT [cytosol],-,False,False,False
R-BTA-5423596,PTGES2,A0A3Q1LFK5,Bos taurus,2,PTGES2 [cytosol],-,False,False,False
R-BTA-2162130,GGT5,F1MYJ3,Bos taurus,2,"GGT1, 5 dimers [plasma membrane]",,False,True,False
R-BTA-350083,LRP2,F1N6H1,Bos taurus,2,LRP2 [plasma membrane],-,False,False,False
R-BTA-350186,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-6811623,,A0A3Q1LJ52,Bos taurus,2,ALDH3A2-2 dimer [peroxisomal membrane],,True,False,False
R-BTA-389579,,A0A3Q1M4C7,Bos taurus,2,SLC27A2 [peroxisomal membrane],-,False,False,False
R-BTA-389579,,A0A3Q1M4C7,Bos taurus,2,SLC27A2 [peroxisomal membrane],-,False,False,False
R-BTA-389634,PHYH,O18778,Bos taurus,2,PHYH:Fe++ [peroxisomal matrix],,True,False,False
R-BTA-8848531,ACOXL,A0A3Q1LWZ7,Bos taurus,2,"ACOX2:FAD, ACOXL:FAD [peroxisomal matrix]",,False,True,False
R-BTA-389905,,,Bos taurus,2,ACOX3:FAD [peroxisomal matrix],FAD,True,False,False
R-BTA-192146,AMACR,F1MCN8,Bos taurus,2,AMACR [peroxisomal matrix],-,False,False,False
R-BTA-390238,ACAA1,Q3ZC41,Bos taurus,2,ACAA1 [peroxisomal matrix],-,False,False,False
R-BTA-193426,ACOT8,A0A3Q1N6L4,Bos taurus,2,ACOT8 [peroxisomal matrix],-,False,False,False
R-BTA-382579,,Q2KJ57,Bos taurus,2,ABCD1 homodimer [peroxisomal membrane],,True,False,False
R-BTA-390430,FAR2,Q0P5J1,Bos taurus,2,FAR2 [peroxisomal membrane],-,False,False,False
R-BTA-400143,-,-,Bos taurus,2,transition,-,False,False,False
R-BTA-428140,SPTLC1,Q3MHG1,Bos taurus,2,PXLP-K-SPTLC1:PXLP-K379-SPTLC2:SPTSS [endoplasmic reticulum membrane],,True,False,False
R-BTA-428153,CERS6,A0A3Q1MJ30,Bos taurus,2,LASS proteins [endoplasmic reticulum membrane],,False,True,False
R-BTA-428239,ACER2,E1B8N2,Bos taurus,2,ACER2 [Golgi membrane],-,False,False,False
R-BTA-428236,SPHK2,A0A3Q1MBG6,Bos taurus,2,SPHK2 [cytosol],-,False,False,False
R-BTA-428221,ACER1,F1MGH9,Bos taurus,2,ACER1 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-428233,DEGS2,Q0II71,Bos taurus,2,DEGS2 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-428251,ACER3,A7MBH7,Bos taurus,2,ACER3 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-428667,,A0A3Q1N0W7,Bos taurus,2,SGPP [endoplasmic reticulum membrane],,False,True,False
R-BTA-428661,,A0A3Q1LM94,Bos taurus,2,PXLP-SGPL1 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-428661,,A0A3Q1LM94,Bos taurus,2,PXLP-SGPL1 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-76106,PLPP1,A0A3Q1MIK4,Bos taurus,2,PLPP1 [plasma membrane],-,False,False,False
R-BTA-428110,,A0A3Q1MCL4,Bos taurus,2,PPAP2 [plasma membrane],,False,True,False
R-BTA-428667,,A0A3Q1N0W7,Bos taurus,2,SGPP [endoplasmic reticulum membrane],,False,True,False
R-BTA-429683,-,-,Bos taurus,2,dissociation,-,False,False,False
R-BTA-429694,-,-,Bos taurus,2,dissociation,-,False,False,False
R-BTA-8874349,,A0A3Q1N9F5,Bos taurus,2,"PRKD1,2,3 [cytosol]",,False,True,False
R-BTA-429699,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-429696,CSNK1G2,A7MB90,Bos taurus,2,CSNK1G2 [cytosol],-,False,False,False
R-BTA-429726,,Q9GKI7,Bos taurus,2,multiphospho-CERT:PPM1L:VAPA/B trimer [endoplasmic reticulum membrane],,True,False,False
R-BTA-429732,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-429775,SGMS2,E1BNX6,Bos taurus,2,SGMS2 [plasma membrane],-,False,False,False
R-BTA-429782,,F1MF31,Bos taurus,2,SGMS1 [Golgi membrane],-,False,False,False
R-BTA-469656,SRD5A1,A5PJS2,Bos taurus,2,SRD5A1-3 [endoplasmic reticulum membrane],,False,True,False
R-BTA-5333678,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-5334794,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-5216088,CPTP,Q0VCQ0,Bos taurus,2,CPTP [cytosol],-,False,False,False
R-BTA-5676214,,Q2KJD9,Bos taurus,2,"ELOVL1,2,3,5 [endoplasmic reticulum membrane]",,False,True,False
R-BTA-5676213,ELOVL3,E1BBR7,Bos taurus,2,"ELOVL3,6,7 [endoplasmic reticulum membrane]",,False,True,False
R-BTA-549099,AGPAT6,A6H7D4,Bos taurus,2,AGPAT6 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-5676630,,A7YY55,Bos taurus,2,PTPLs [endoplasmic reticulum membrane],,False,False,True
R-BTA-5690077,ACOT4,A0A3S5ZPS3,Bos taurus,2,"ACOT4,6,8 [peroxisomal matrix]",,False,True,False
R-BTA-5690052,ACOT12,E1BNW7,Bos taurus,2,"Cytosolic ACOTs, THEM4 [cytosol]",,False,True,False
R-BTA-5690051,,E1BAC0,Bos taurus,2,"ACOT2,9, THEM4,5 dimer [mitochondrial matrix]",,False,True,False
R-BTA-6811608,,A0A3Q1LJ52,Bos taurus,2,ALDH3A2-1 dimer [endoplasmic reticulum membrane],,True,False,False
R-BTA-5693370,,Q2KIS5,Bos taurus,2,HSD17B11 [cytosol],-,False,False,False
R-BTA-5693746,FAAH,A0A3Q1MIZ4,Bos taurus,2,FAAH [endoplasmic reticulum membrane],-,False,False,False
R-BTA-5693771,FA2H,E1BGC2,Bos taurus,2,FA2H [endoplasmic reticulum membrane],-,False,False,False
R-BTA-5694582,,A0A452DIS9,Bos taurus,2,ABHD4 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-5695955,,A0A3Q1M516,Bos taurus,2,ACAD10 [mitochondrial matrix],-,False,False,False
R-BTA-5696053,,,Bos taurus,2,AGK:Mg2+ [mitochondrial outer membrane],magnesium(2+),True,False,False
R-BTA-5696096,ALDH3B1,Q1JPA0,Bos taurus,2,ALDH3B1 [plasma membrane],-,False,False,False
R-BTA-5696124,,A0A3Q1NEB5,Bos taurus,2,AGMO [endoplasmic reticulum membrane],-,False,False,False
R-BTA-5696413,ETNPPL,Q5E9S4,Bos taurus,2,PXLP-K278-ETNPPL tetramer [mitochondrial matrix],,True,False,False
R-BTA-5696425,AWAT1,F1MVD1,Bos taurus,2,AWAT1 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-5696425,AWAT1,F1MVD1,Bos taurus,2,AWAT1 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-8848506,,A0A3Q1LSC4,Bos taurus,2,AWAT2 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-5696834-3,AKR1B10,F1N678,Bos taurus,2,Homologues of AKR1B15 [mitochondrial matrix],,False,True,False
R-BTA-6786649,DDHD2,F1MSS2,Bos taurus,2,"DDHD1,2 [cytosol]",,True,False,False
R-BTA-6786710,,A0A3Q1LRU3,Bos taurus,2,DECR2 [peroxisomal membrane],-,False,False,False
R-BTA-6787808,HAO2,Q3ZBW2,Bos taurus,2,HAO2 tetramer [peroxisomal matrix],,True,False,False
R-BTA-6800338,MOGAT3,G3MYF6,Bos taurus,2,"MOGAT1,2,3 [endoplasmic reticulum membrane]",,False,True,False
R-BTA-195697,EBP,Q3ZBT8,Bos taurus,2,EBP [endoplasmic reticulum membrane],-,False,False,False
R-BTA-195662,SC5D,A0A3Q1MF09,Bos taurus,2,SC5D [endoplasmic reticulum membrane],-,False,False,False
R-BTA-196414,,A0A3Q1M7E0,Bos taurus,2,DHCR24 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-6808466-3,ALDH3B1,Q1JPA0,Bos taurus,2,Homologues of ALDH3B2 [lipid droplet],,False,True,False
R-BTA-6809254,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-6809309,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-6809318,MTMR6,A0A3Q1LYK5,Bos taurus,2,"MTMR6:MTMR9,MTMR8:MTMR9 [cytosol]",,False,True,False
R-BTA-6809318,MTMR6,A0A3Q1LYK5,Bos taurus,2,"MTMR6:MTMR9,MTMR8:MTMR9 [cytosol]",,False,True,False
R-BTA-6809799,,A0A3Q1LP28,Bos taurus,2,ECI2 trimer [peroxisomal matrix],,True,False,False
R-BTA-6809578,PECR,G3X6L7,Bos taurus,2,PECR tetramer [peroxisomal membrane],,True,False,False
R-BTA-6810392,-,-,Bos taurus,2,omitted,-,False,False,False
R-BTA-6810405,,Q17QI9,Bos taurus,2,TMEM55B [nucleoplasm],-,False,False,False
R-BTA-6811466,PIP4K2A,F1MHR4,Bos taurus,2,PIP4K2 dimers [nucleoplasm],,False,True,False
R-BTA-1498821,PNPLA6,E1BMJ5,Bos taurus,2,PNPLA6 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-6814799,ENPP6,F1N5C8,Bos taurus,2,ENPP6 [plasma membrane],-,False,False,False
R-BTA-3159272,MMUT,Q0III1,Bos taurus,2,2xMMAA:2xMUT:AdoCbl [mitochondrial matrix],,True,False,False
R-BTA-71012,,A0A452DJE5,Bos taurus,2,MCEE [mitochondrial matrix],-,False,False,False
R-BTA-71026,PCCA,A0A3Q1N969,Bos taurus,2,6x(Btn-PCCA:PCCB) [mitochondrial matrix],,True,False,False
R-BTA-74280,BDH1,Q02337,Bos taurus,2,BDH1 tetramer [mitochondrial matrix],,True,False,False
R-BTA-70839,ACAT1,Q29RZ0,Bos taurus,2,ACAT1 tetramer [mitochondrial matrix],,True,False,False
R-BTA-56573,HMGCS2,Q2KIE6,Bos taurus,2,HMGCS2 [mitochondrial matrix],-,False,False,False
R-BTA-74280,BDH1,Q02337,Bos taurus,2,BDH1 tetramer [mitochondrial matrix],,True,False,False
R-BTA-74318,,A0A3Q1LIX4,Bos taurus,2,OXCT1 dimer [mitochondrial matrix],,True,False,False
R-BTA-70839,ACAT1,Q29RZ0,Bos taurus,2,ACAT1 tetramer [mitochondrial matrix],,True,False,False
R-BTA-1500583,AGPAT6,A6H7D4,Bos taurus,2,AGPAT [endoplasmic reticulum membrane],,False,True,False
R-BTA-3769055,GK2,F1MSV5,Bos taurus,2,"GK,GK2,GK3P [cytosol]",,False,False,True
R-BTA-1500610,,A0A3Q1MUU4,Bos taurus,2,GPD1/GPD1L homodimer [cytosol],,False,True,False
R-BTA-549151,LPIN3,E1BLQ9,Bos taurus,2,"LPIN1,2,3 [endoplasmic reticulum membrane]",,False,False,True
R-BTA-200109,,F1MIW3,Bos taurus,2,DGAT1 tetramer [endoplasmic reticulum membrane],,True,False,False
R-BTA-71052,HADH,F1N338,Bos taurus,2,HADH dimer [mitochondrial matrix],,True,False,False
R-BTA-77258,ACADL,Q08D92,Bos taurus,2,ACADL tetramer [mitochondrial matrix],,True,False,False
R-BTA-77258,ACADL,Q08D92,Bos taurus,2,ACADL tetramer [mitochondrial matrix],,True,False,False
R-BTA-71052,HADH,F1N338,Bos taurus,2,HADH dimer [mitochondrial matrix],,True,False,False
R-BTA-71052,HADH,F1N338,Bos taurus,2,HADH dimer [mitochondrial matrix],,True,False,False
R-BTA-71052,HADH,F1N338,Bos taurus,2,HADH dimer [mitochondrial matrix],,True,False,False
R-BTA-77335,,Q3SZB4,Bos taurus,2,ACADM tetramer [mitochondrial matrix],,True,False,False
R-BTA-71052,HADH,F1N338,Bos taurus,2,HADH dimer [mitochondrial matrix],,True,False,False
R-BTA-77335,,Q3SZB4,Bos taurus,2,ACADM tetramer [mitochondrial matrix],,True,False,False
R-BTA-804966,HSD17B1,Q1JQD0,Bos taurus,2,HSD17B1 dimer [cytosol],,True,False,False
R-BTA-8847584,SCD5,Q2KIA4,Bos taurus,2,SCD5 dimer [endoplasmic reticulum membrane],,True,False,False
R-BTA-8848217,,A0A3Q1MLP4,Bos taurus,2,ACAT2 tetramer [cytosol],,True,False,False
R-BTA-8848356,PNPLA4,G3X777,Bos taurus,2,PNPLA4 [cytosol],-,False,False,False
R-BTA-8848356,PNPLA4,G3X777,Bos taurus,2,PNPLA4 [cytosol],-,False,False,False
R-BTA-8848588,,A0A452DI75,Bos taurus,2,DGAT2L6 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-8848506,,A0A3Q1LSC4,Bos taurus,2,AWAT2 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-8848506,,A0A3Q1LSC4,Bos taurus,2,AWAT2 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-8849952,INPP5F,F1MCQ6,Bos taurus,2,INPP5F [early endosome membrane],-,False,False,False
R-BTA-8856224,B4GALNT1,Q58DI2,Bos taurus,2,B4GALNT1 dimer [Golgi membrane],,True,False,False
R-BTA-8856630,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-8857686,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-8858540,HRASLS5,Q32KQ8,Bos taurus,2,HRASLS [cytosol],,False,False,True
R-BTA-8862104,HSD17B2,Q0PHW6,Bos taurus,2,HSD17B2 [endoplasmic reticulum membrane],-,False,False,False
R-BTA-8862380,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-5216203,MFSD2A,A6QQA1,Bos taurus,2,MFSD2A [plasma membrane],-,False,False,False
R-BTA-8866941,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-8868084,OSBPL7,E1BBD8,Bos taurus,2,OSBPs [cytosol],,False,True,False
R-BTA-8867857,OSBPL10,F1MFD9,Bos taurus,2,"OSBPL5,8,10 [cytosol]",,False,True,False
R-BTA-429725,OSBP,E1BPW1,Bos taurus,2,OSBP [cytosol],-,False,False,False
R-BTA-8869240,PITPNM1,E1B9I9,Bos taurus,2,"PITPNM1,2,3 [cytosol]",,False,True,False
R-BTA-8869422,PLA1A,Q5E9H0,Bos taurus,2,PLA1A [extracellular region],-,False,False,False
R-BTA-8870489,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-8871370,-,-,Bos taurus,2,omitted,-,False,False,False
R-BTA-351917,BMX,G3X680,Bos taurus,2,BMX [cytosol],-,False,False,False
R-BTA-8871376,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-8873794,-,-,Bos taurus,2,omitted,-,False,False,False
R-BTA-8873834,-,-,Bos taurus,2,omitted,-,False,False,False
R-BTA-8873850,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-8873923,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-8874443,TMEM86B,Q3T0W0,Bos taurus,2,TMEM86B [endoplasmic reticulum membrane],-,False,False,False
R-BTA-8874488,TNFAIP8L1,A5PK29,Bos taurus,2,TNFAIP8 proteins [cytosol],,False,False,True
R-BTA-8877153,-,-,Bos taurus,2,binding,-,False,False,False
R-BTA-8878786,ALPI,F1N2M5,Bos taurus,2,ALPI:2Ca2+:Mg2+ dimer [plasma membrane],,True,False,False
R-BTA-8932645,PON3,Q1JQD3,Bos taurus,2,"PON1,2,3:2xCa2+ dimers [extracellular region]",,False,True,False
R-BTA-8933305,MCAT,E1BPG0,Bos taurus,2,MCAT [mitochondrial matrix],-,False,False,False
R-BTA-8952144,PLPP6,Q58DI5,Bos taurus,2,PLPP6 [plasma membrane],-,False,False,False
R-BTA-8933312,PLA2G15,Q8WMP9,Bos taurus,2,PLA2G15 [extracellular region],-,False,False,False
R-BTA-5601921,PLD6,E1BE10,Bos taurus,2,PLD6 dimer [mitochondrial outer membrane],,True,False,False
R-BTA-8963851,-,-,Bos taurus,2,dissociation,-,False,False,False
R-BTA-8963864,-,-,Bos taurus,2,dissociation,-,False,False,False
R-BTA-2314687,,,Bos taurus,2,Ac-PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-BTA-2142838,ALOX15,P27479,Bos taurus,2,ALOX15 [cytosol],-,False,False,False
R-BTA-2314687,,,Bos taurus,2,Ac-PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-BTA-2142838,ALOX15,P27479,Bos taurus,2,ALOX15 [cytosol],-,False,False,False
R-BTA-2142793,,,Bos taurus,2,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-BTA-2142838,ALOX15,P27479,Bos taurus,2,ALOX15 [cytosol],-,False,False,False
R-BTA-2142838,ALOX15,P27479,Bos taurus,2,ALOX15 [cytosol],-,False,False,False
R-BTA-2142778,HPGD,Q309F3,Bos taurus,2,HPGD dimer [cytosol],,True,False,False
R-BTA-2142778,HPGD,Q309F3,Bos taurus,2,HPGD dimer [cytosol],,True,False,False
R-BTA-2142838,ALOX15,P27479,Bos taurus,2,ALOX15 [cytosol],-,False,False,False
R-BTA-2142838,ALOX15,P27479,Bos taurus,2,ALOX15 [cytosol],-,False,False,False
R-BTA-2142793,,,Bos taurus,2,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-BTA-2142838,ALOX15,P27479,Bos taurus,2,ALOX15 [cytosol],-,False,False,False
R-BTA-2142793,,,Bos taurus,2,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-BTA-2142838,ALOX15,P27479,Bos taurus,2,ALOX15 [cytosol],-,False,False,False
R-BTA-2142793,,,Bos taurus,2,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-BTA-2142793,,,Bos taurus,2,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-BTA-140491,,,Bos taurus,2,PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-BTA-3301949,GSTM4,A1A4L7,Bos taurus,2,GSTM1 dimer [cytosol],,True,False,False
R-BTA-2142762,LTC4S,Q2NKS0,Bos taurus,2,LTC4S trimer [endoplasmic reticulum membrane],,True,False,False
R-BTA-2142762,LTC4S,Q2NKS0,Bos taurus,2,LTC4S trimer [endoplasmic reticulum membrane],,True,False,False
R-BTA-9027041,CYP3A4,G3X6I4,Bos taurus,2,"CYP1A2,2C8,2C9,2D6,2E1,3A4 [endoplasmic reticulum membrane]",,False,True,False
R-BTA-140491,,,Bos taurus,2,PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-BTA-2314687,,,Bos taurus,2,Ac-PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-BTA-2314687,,,Bos taurus,2,Ac-PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-BTA-140491,,,Bos taurus,2,PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-BTA-9037759,CYP1A2,F1MHN9,Bos taurus,2,"CYP1A1, CYP1A2 [endoplasmic reticulum membrane]",,False,True,False
R-BTA-5215971,SPNS2,F1MXM0,Bos taurus,2,SPNS2 [plasma membrane],-,False,False,False
R-BTA-428236,SPHK2,A0A3Q1MBG6,Bos taurus,2,SPHK2 [cytosol],-,False,False,False
R-BTA-2291936,,A5PJC5,Bos taurus,2,MLYCD(40-493) [peroxisomal matrix],-,False,False,False
R-CEL-77335,acdh-10,Q22347,Caenorhabditis elegans,3,ACADM tetramer [mitochondrial matrix],,True,False,False
R-CEL-110061,decr-1.2,Q23116,Caenorhabditis elegans,3,DECR1 tetramer [mitochondrial matrix],,True,False,False
R-CEL-1449687,-,-,Caenorhabditis elegans,3,binding,-,False,False,False
R-CEL-1524029,mboa-3,G5EC53,Caenorhabditis elegans,3,LPCAT [endoplasmic reticulum membrane],,False,True,False
R-CEL-1498782,acl-14,O01882,Caenorhabditis elegans,3,acl-14 [endoplasmic reticulum membrane],-,False,False,False
R-CEL-1498760,crls-1,O01916,Caenorhabditis elegans,3,crls-1 [mitochondrial inner membrane],-,False,False,False
R-CEL-1524029,mboa-3,G5EC53,Caenorhabditis elegans,3,LPCAT [endoplasmic reticulum membrane],,False,True,False
R-CEL-1500585,acl-11,Q95R12,Caenorhabditis elegans,3,acl-11 [mitochondrial outer membrane],-,False,False,False
R-CEL-1498778,mboa-7,Q19468,Caenorhabditis elegans,3,mboa-7 [endoplasmic reticulum membrane],-,False,False,False
R-CEL-1498778,mboa-7,Q19468,Caenorhabditis elegans,3,mboa-7 [endoplasmic reticulum membrane],-,False,False,False
R-CEL-1498782,acl-14,O01882,Caenorhabditis elegans,3,acl-14 [endoplasmic reticulum membrane],-,False,False,False
R-CEL-1524037,mboa-6,O01925,Caenorhabditis elegans,3,LPSAT [endoplasmic reticulum membrane],,False,True,False
R-CEL-1524035,mboa-3,G5EC53,Caenorhabditis elegans,3,LPEAT [endoplasmic reticulum membrane],,False,True,False
R-CEL-1500579,atgl-1,Q11186,Caenorhabditis elegans,3,PNPLA2/3 [endoplasmic reticulum membrane],,False,True,False
R-CEL-1500579,atgl-1,Q11186,Caenorhabditis elegans,3,PNPLA2/3 [endoplasmic reticulum membrane],,False,True,False
R-CEL-1524035,mboa-3,G5EC53,Caenorhabditis elegans,3,LPEAT [endoplasmic reticulum membrane],,False,True,False
R-CEL-1498760,crls-1,O01916,Caenorhabditis elegans,3,crls-1 [mitochondrial inner membrane],-,False,False,False
R-CEL-1524037,mboa-6,O01925,Caenorhabditis elegans,3,LPSAT [endoplasmic reticulum membrane],,False,True,False
R-CEL-61855,acl-6,Q22949,Caenorhabditis elegans,3,acl-6 [mitochondrial outer membrane],-,False,False,False
R-CEL-1524100,,P34255,Caenorhabditis elegans,3,HADH octamer [mitochondrial inner membrane],,True,False,False
R-CEL-1500579,atgl-1,Q11186,Caenorhabditis elegans,3,PNPLA2/3 [endoplasmic reticulum membrane],,False,True,False
R-CEL-1299435,acl-3,Q23598,Caenorhabditis elegans,3,acl-3 [mitochondrial inner membrane],-,False,False,False
R-CEL-1299435,acl-3,Q23598,Caenorhabditis elegans,3,acl-3 [mitochondrial inner membrane],-,False,False,False
R-CEL-1500579,atgl-1,Q11186,Caenorhabditis elegans,3,PNPLA2/3 [endoplasmic reticulum membrane],,False,True,False
R-CEL-1498819,ipla-6,Q8MXR3,Caenorhabditis elegans,3,ipla-6 [endoplasmic reticulum membrane],-,False,False,False
R-CEL-1299435,acl-3,Q23598,Caenorhabditis elegans,3,acl-3 [mitochondrial inner membrane],-,False,False,False
R-CEL-201596,,Q95YD2,Caenorhabditis elegans,3,PLA2G6 [cytosol],-,False,False,False
R-CEL-1498783,acl-8,O16526,Caenorhabditis elegans,3,acl-8 [endoplasmic reticulum membrane],-,False,False,False
R-CEL-1498783,acl-8,O16526,Caenorhabditis elegans,3,acl-8 [endoplasmic reticulum membrane],-,False,False,False
R-CEL-201596,,Q95YD2,Caenorhabditis elegans,3,PLA2G6 [cytosol],-,False,False,False
R-CEL-1498819,ipla-6,Q8MXR3,Caenorhabditis elegans,3,ipla-6 [endoplasmic reticulum membrane],-,False,False,False
R-CEL-1500588,dgtr-1,Q23067,Caenorhabditis elegans,3,DGAT1/2 [endoplasmic reticulum membrane],,False,True,False
R-CEL-1299435,acl-3,Q23598,Caenorhabditis elegans,3,acl-3 [mitochondrial inner membrane],-,False,False,False
R-CEL-1500587,,,Caenorhabditis elegans,3,CEPT1:Mg2+/Mn2+ [endoplasmic reticulum membrane],manganese(2+),True,False,False
R-CEL-1500592,,,Caenorhabditis elegans,3,CEPT1/EPT1 [endoplasmic reticulum membrane],manganese(2+),False,True,False
R-CEL-1500652,cept-2,G5EC25,Caenorhabditis elegans,3,CHPT1:Mg2+/Mn2+ [Golgi membrane],,True,False,False
R-CEL-1500647,,,Caenorhabditis elegans,3,CDIPT:Mg2+/Mn2+ [endoplasmic reticulum membrane],manganese(2+),True,False,False
R-CEL-1500605,acl-7,G5EFP8,Caenorhabditis elegans,3,acl-7 [peroxisomal membrane],-,False,False,False
R-CEL-1524078,ckb-4,Q9GZF3,Caenorhabditis elegans,3,CHK dimer [cytosol],,False,True,False
R-CEL-1498760,crls-1,O01916,Caenorhabditis elegans,3,crls-1 [mitochondrial inner membrane],-,False,False,False
R-CEL-1524125,,Q8IU09,Caenorhabditis elegans,3,PCYT1 dimer [endoplasmic reticulum membrane],,False,True,False
R-CEL-1483087,-,-,Caenorhabditis elegans,3,transition,-,False,False,False
R-CEL-1483087,-,-,Caenorhabditis elegans,3,transition,-,False,False,False
R-CEL-1500651,cdgs-1,P53439,Caenorhabditis elegans,3,CDS1:Mg2+ [endoplasmic reticulum membrane],,True,False,False
R-CEL-1498755,cdgs-1,P53439,Caenorhabditis elegans,3,cdgs-1 [mitochondrial inner membrane],-,False,False,False
R-CEL-1498795,pld-1,G5EDU3,Caenorhabditis elegans,3,pld-1 [endoplasmic reticulum membrane],-,False,False,False
R-CEL-1498806,pssy-2,O18143,Caenorhabditis elegans,3,pssy-2 [endoplasmic reticulum membrane],-,False,False,False
R-CEL-1500642,pcyt-2.1,X5LPX5,Caenorhabditis elegans,3,PCYT2 dimer [endoplasmic reticulum membrane],,True,False,False
R-CEL-1500636,lpin-1,Q9XXT5,Caenorhabditis elegans,3,LPIN [endoplasmic reticulum membrane],,False,True,False
R-CEL-1500636,lpin-1,Q9XXT5,Caenorhabditis elegans,3,LPIN [endoplasmic reticulum membrane],,False,True,False
R-CEL-1483211,-,-,Caenorhabditis elegans,3,transition,-,False,False,False
R-CEL-1483211,-,-,Caenorhabditis elegans,3,transition,-,False,False,False
R-CEL-1483219,-,-,Caenorhabditis elegans,3,transition,-,False,False,False
R-CEL-1483219,-,-,Caenorhabditis elegans,3,transition,-,False,False,False
R-CEL-1500619,ckc-1,Q22820,Caenorhabditis elegans,3,CHK/ETNK [cytosol],,False,True,False
R-CEL-1483229,-,-,Caenorhabditis elegans,3,transition,-,False,False,False
R-CEL-1483229,-,-,Caenorhabditis elegans,3,transition,-,False,False,False
